1692609388.91671,../../Data/AerialImages/Polatli/frame_1125.tif,416960,4404443,1242,-2
1692609390.09382,../../Data/AerialImages/Polatli/frame_1126.tif,416959,4404479,1242,-2
1692609391.11392,../../Data/AerialImages/Polatli/frame_1127.tif,416958,4404510,1242,-2
1692609391.86861,../../Data/AerialImages/Polatli/frame_1128.tif,416958,4404533,1242,-1
1692609393.55734,../../Data/AerialImages/Polatli/frame_1129.tif,416956,4404585,1243,-1
1692609394.56186,../../Data/AerialImages/Polatli/frame_1130.tif,416955,4404615,1243,-1
1692609395.71745,../../Data/AerialImages/Polatli/frame_1131.tif,416955,4404649,1242,-1
1692609396.85501,../../Data/AerialImages/Polatli/frame_1132.tif,416954,4404684,1242,-3
1692609398.15176,../../Data/AerialImages/Polatli/frame_1133.tif,416953,4404724,1242,-2
1692609399.13454,../../Data/AerialImages/Polatli/frame_1134.tif,416951,4404754,1242,-1
1692609400.32563,../../Data/AerialImages/Polatli/frame_1135.tif,416950,4404791,1242,-1
1692609401.46125,../../Data/AerialImages/Polatli/frame_1136.tif,416949,4404826,1242,-2
1692609402.58522,../../Data/AerialImages/Polatli/frame_1137.tif,416948,4404860,1242,-3
1692609403.84754,../../Data/AerialImages/Polatli/frame_1138.tif,416946,4404899,1242,-3
1692609404.87088,../../Data/AerialImages/Polatli/frame_1139.tif,416945,4404931,1242,-3
1692609405.62354,../../Data/AerialImages/Polatli/frame_1140.tif,416944,4404954,1242,-3
1692609407.23714,../../Data/AerialImages/Polatli/frame_1141.tif,416941,4405003,1242,-4
1692609408.50393,../../Data/AerialImages/Polatli/frame_1142.tif,416939,4405042,1242,-4
1692609409.46671,../../Data/AerialImages/Polatli/frame_1143.tif,416937,4405071,1242,-5
1692609410.60048,../../Data/AerialImages/Polatli/frame_1144.tif,416935,4405106,1242,-4
1692609411.77249,../../Data/AerialImages/Polatli/frame_1145.tif,416932,4405143,1242,-4
1692609412.91341,../../Data/AerialImages/Polatli/frame_1146.tif,416931,4405178,1242,-4
1692609414.02701,../../Data/AerialImages/Polatli/frame_1147.tif,416929,4405212,1242,-4
1692609415.2506,../../Data/AerialImages/Polatli/frame_1148.tif,416927,4405250,1241,-5
1692609416.31684,../../Data/AerialImages/Polatli/frame_1149.tif,416925,4405284,1242,-4
1692609417.49188,../../Data/AerialImages/Polatli/frame_1150.tif,416922,4405320,1242,-5
1692609418.73058,../../Data/AerialImages/Polatli/frame_1151.tif,416920,4405359,1242,-4
1692609419.41596,../../Data/AerialImages/Polatli/frame_1152.tif,416919,4405380,1242,-4
1692609421.02419,../../Data/AerialImages/Polatli/frame_1153.tif,416916,4405430,1241,-3
1692609422.07666,../../Data/AerialImages/Polatli/frame_1154.tif,416913,4405463,1241,-6
1692609423.2259,../../Data/AerialImages/Polatli/frame_1155.tif,416908,4405498,1241,-13
1692609424.56315,../../Data/AerialImages/Polatli/frame_1156.tif,416899,4405540,1241,-22
1692609425.69063,../../Data/AerialImages/Polatli/frame_1157.tif,416888,4405573,1241,-29
1692609426.76466,../../Data/AerialImages/Polatli/frame_1158.tif,416875,4405604,1241,-35
1692609428.18169,../../Data/AerialImages/Polatli/frame_1159.tif,416855,4405642,1241,-43
1692609429.12565,../../Data/AerialImages/Polatli/frame_1160.tif,416840,4405666,1241,-47
1692609430.43147,../../Data/AerialImages/Polatli/frame_1161.tif,416818,4405698,1241,-50
1692609431.641,../../Data/AerialImages/Polatli/frame_1162.tif,416796,4405726,1241,-54
1692609432.81737,../../Data/AerialImages/Polatli/frame_1163.tif,416774,4405752,1242,-58
1692609433.12696,../../Data/AerialImages/Polatli/frame_1164.tif,416768,4405759,1242,-58
1692609434.78773,../../Data/AerialImages/Polatli/frame_1165.tif,416736,4405794,1242,-60
1692609436.04932,../../Data/AerialImages/Polatli/frame_1166.tif,416710,4405819,1242,-62
1692609437.15719,../../Data/AerialImages/Polatli/frame_1167.tif,416688,4405841,1242,-64
1692609438.48194,../../Data/AerialImages/Polatli/frame_1168.tif,416660,4405866,1243,-65
1692609439.5979,../../Data/AerialImages/Polatli/frame_1169.tif,416637,4405887,1243,-66
1692609440.36008,../../Data/AerialImages/Polatli/frame_1170.tif,416622,4405901,1243,-67
1692609441.51161,../../Data/AerialImages/Polatli/frame_1171.tif,416598,4405922,1243,-68
1692609442.70387,../../Data/AerialImages/Polatli/frame_1172.tif,416573,4405944,1243,-69
1692609443.84661,../../Data/AerialImages/Polatli/frame_1173.tif,416549,4405964,1243,-69
1692609445.11128,../../Data/AerialImages/Polatli/frame_1174.tif,416522,4405987,1243,-70
1692609446.24916,../../Data/AerialImages/Polatli/frame_1175.tif,416498,4406007,1243,-71
1692609446.8813,../../Data/AerialImages/Polatli/frame_1176.tif,416485,4406018,1243,-69
1692609448.42727,../../Data/AerialImages/Polatli/frame_1177.tif,416453,4406049,1243,-63
1692609449.73316,../../Data/AerialImages/Polatli/frame_1178.tif,416428,4406077,1243,-57
1692609450.7488,../../Data/AerialImages/Polatli/frame_1179.tif,416409,4406101,1243,-52
1692609451.91664,../../Data/AerialImages/Polatli/frame_1180.tif,416389,4406129,1243,-46
1692609453.05143,../../Data/AerialImages/Polatli/frame_1181.tif,416372,4406160,1243,-41
1692609454.19511,../../Data/AerialImages/Polatli/frame_1182.tif,416356,4406191,1243,-37
1692609455.45772,../../Data/AerialImages/Polatli/frame_1183.tif,416341,4406227,1243,-30
1692609456.46307,../../Data/AerialImages/Polatli/frame_1184.tif,416330,4406257,1243,-26
1692609457.74858,../../Data/AerialImages/Polatli/frame_1185.tif,416318,4406296,1243,-22
1692609458.80185,../../Data/AerialImages/Polatli/frame_1186.tif,416310,4406329,1243,-20
1692609459.89395,../../Data/AerialImages/Polatli/frame_1187.tif,416302,4406362,1243,-19
1692609460.63008,../../Data/AerialImages/Polatli/frame_1188.tif,416297,4406385,1243,-18
1692609462.17845,../../Data/AerialImages/Polatli/frame_1189.tif,416288,4406434,1243,-15
1692609463.35897,../../Data/AerialImages/Polatli/frame_1190.tif,416281,4406470,1243,-14
1692609464.49201,../../Data/AerialImages/Polatli/frame_1191.tif,416275,4406506,1243,-15
1692609465.63219,../../Data/AerialImages/Polatli/frame_1192.tif,416269,4406541,1243,-16
1692609466.78638,../../Data/AerialImages/Polatli/frame_1193.tif,416263,4406577,1243,-15
1692609467.92371,../../Data/AerialImages/Polatli/frame_1194.tif,416257,4406613,1243,-12
1692609469.08257,../../Data/AerialImages/Polatli/frame_1195.tif,416251,4406649,1243,-12
1692609470.19623,../../Data/AerialImages/Polatli/frame_1196.tif,416246,4406684,1243,-11
1692609471.35737,../../Data/AerialImages/Polatli/frame_1197.tif,416240,4406720,1244,-12
1692609472.49482,../../Data/AerialImages/Polatli/frame_1198.tif,416236,4406755,1243,-11
1692609473.63144,../../Data/AerialImages/Polatli/frame_1199.tif,416232,4406791,1243,-6
1692609474.38465,../../Data/AerialImages/Polatli/frame_1200.tif,416231,4406814,1243,-1
1692609475.98124,../../Data/AerialImages/Polatli/frame_1201.tif,416233,4406865,1243,1
1692609477.14225,../../Data/AerialImages/Polatli/frame_1202.tif,416237,4406902,1243,4
1692609478.33675,../../Data/AerialImages/Polatli/frame_1203.tif,416243,4406940,1242,12
1692609479.38662,../../Data/AerialImages/Polatli/frame_1204.tif,416251,4406973,1242,20
1692609480.65921,../../Data/AerialImages/Polatli/frame_1205.tif,416263,4407011,1242,27
1692609481.91959,../../Data/AerialImages/Polatli/frame_1206.tif,416278,4407046,1242,32
1692609483.09684,../../Data/AerialImages/Polatli/frame_1207.tif,416294,4407079,1242,37
1692609484.28487,../../Data/AerialImages/Polatli/frame_1208.tif,416310,4407110,1243,38
1692609485.20111,../../Data/AerialImages/Polatli/frame_1209.tif,416324,4407133,1243,39
1692609486.2315,../../Data/AerialImages/Polatli/frame_1210.tif,416340,4407159,1243,43
1692609487.55052,../../Data/AerialImages/Polatli/frame_1211.tif,416361,4407191,1243,45
1692609488.2061,../../Data/AerialImages/Polatli/frame_1212.tif,416372,4407206,1243,46
1692609489.7216,../../Data/AerialImages/Polatli/frame_1213.tif,416396,4407242,1243,46
1692609490.92806,../../Data/AerialImages/Polatli/frame_1214.tif,416417,4407269,1243,48
1692609491.95732,../../Data/AerialImages/Polatli/frame_1215.tif,416434,4407293,1242,51
1692609493.11353,../../Data/AerialImages/Polatli/frame_1216.tif,416454,4407319,1242,51
1692609494.22918,../../Data/AerialImages/Polatli/frame_1217.tif,416474,4407344,1243,51
1692609495.3745,../../Data/AerialImages/Polatli/frame_1218.tif,416495,4407369,1243,54
1692609496.56951,../../Data/AerialImages/Polatli/frame_1219.tif,416517,4407396,1243,55
1692609497.69463,../../Data/AerialImages/Polatli/frame_1220.tif,416537,4407420,1243,52
1692609498.95529,../../Data/AerialImages/Polatli/frame_1221.tif,416560,4407447,1243,50
1692609499.97096,../../Data/AerialImages/Polatli/frame_1222.tif,416579,4407470,1243,52
1692609501.13802,../../Data/AerialImages/Polatli/frame_1223.tif,416599,4407495,1243,49
1692609501.8909,../../Data/AerialImages/Polatli/frame_1224.tif,416612,4407512,1242,47
1692609503.52316,../../Data/AerialImages/Polatli/frame_1225.tif,416640,4407551,1240,47
1692609504.56235,../../Data/AerialImages/Polatli/frame_1226.tif,416658,4407576,1241,45
1692609505.78838,../../Data/AerialImages/Polatli/frame_1227.tif,416678,4407607,1241,43
1692609506.87722,../../Data/AerialImages/Polatli/frame_1228.tif,416695,4407635,1242,41
1692609508.0648,../../Data/AerialImages/Polatli/frame_1229.tif,416713,4407666,1243,38
1692609509.15073,../../Data/AerialImages/Polatli/frame_1230.tif,416728,4407694,1243,39
1692609510.42936,../../Data/AerialImages/Polatli/frame_1231.tif,416746,4407728,1243,35
1692609511.4522,../../Data/AerialImages/Polatli/frame_1232.tif,416760,4407755,1243,33
1692609512.61072,../../Data/AerialImages/Polatli/frame_1233.tif,416775,4407787,1243,32
1692609513.9211,../../Data/AerialImages/Polatli/frame_1234.tif,416792,4407822,1244,31
1692609514.87706,../../Data/AerialImages/Polatli/frame_1235.tif,416803,4407848,1244,32
1692609515.6468,../../Data/AerialImages/Polatli/frame_1236.tif,416812,4407869,1244,32
1692609517.28733,../../Data/AerialImages/Polatli/frame_1237.tif,416832,4407914,1243,30
1692609518.42023,../../Data/AerialImages/Polatli/frame_1238.tif,416846,4407945,1242,31
1692609519.4488,../../Data/AerialImages/Polatli/frame_1239.tif,416858,4407974,1242,30
1692609520.72512,../../Data/AerialImages/Polatli/frame_1240.tif,416873,4408009,1243,30
1692609521.89422,../../Data/AerialImages/Polatli/frame_1241.tif,416886,4408040,1242,32
1692609522.93087,../../Data/AerialImages/Polatli/frame_1242.tif,416897,4408068,1243,32
1692609524.21276,../../Data/AerialImages/Polatli/frame_1243.tif,416911,4408102,1242,24
1692609525.21021,../../Data/AerialImages/Polatli/frame_1244.tif,416922,4408129,1241,23
1692609526.37581,../../Data/AerialImages/Polatli/frame_1245.tif,416933,4408161,1242,27
1692609527.72062,../../Data/AerialImages/Polatli/frame_1246.tif,416946,4408198,1241,30
1692609528.80426,../../Data/AerialImages/Polatli/frame_1247.tif,416958,4408228,1241,21
1692609529.39583,../../Data/AerialImages/Polatli/frame_1248.tif,416964,4408245,1241,19
1692609531.10097,../../Data/AerialImages/Polatli/frame_1249.tif,416983,4408293,1241,35
1692609532.18838,../../Data/AerialImages/Polatli/frame_1250.tif,416996,4408323,1241,34
1692609533.27517,../../Data/AerialImages/Polatli/frame_1251.tif,417010,4408352,1242,34
1692609534.40107,../../Data/AerialImages/Polatli/frame_1252.tif,417024,4408382,1242,35
1692609535.52694,../../Data/AerialImages/Polatli/frame_1253.tif,417039,4408412,1242,35
1692609536.76446,../../Data/AerialImages/Polatli/frame_1254.tif,417055,4408445,1241,35
1692609537.80827,../../Data/AerialImages/Polatli/frame_1255.tif,417069,4408474,1241,35
1692609539.04719,../../Data/AerialImages/Polatli/frame_1256.tif,417086,4408508,1241,35
1692609540.06984,../../Data/AerialImages/Polatli/frame_1257.tif,417099,4408537,1242,35
1692609541.5377,../../Data/AerialImages/Polatli/frame_1258.tif,417118,4408576,1242,33
1692609542.7149,../../Data/AerialImages/Polatli/frame_1259.tif,417133,4408608,1242,32
1692609543.19148,../../Data/AerialImages/Polatli/frame_1260.tif,417139,4408621,1242,31
1692609544.84644,../../Data/AerialImages/Polatli/frame_1261.tif,417160,4408665,1242,32
1692609546.00194,../../Data/AerialImages/Polatli/frame_1262.tif,417176,4408695,1242,37
1692609546.98886,../../Data/AerialImages/Polatli/frame_1263.tif,417191,4408720,1242,41
1692609548.27656,../../Data/AerialImages/Polatli/frame_1264.tif,417212,4408750,1242,47
1692609549.31889,../../Data/AerialImages/Polatli/frame_1265.tif,417231,4408773,1243,52
1692609550.58568,../../Data/AerialImages/Polatli/frame_1266.tif,417254,4408799,1243,56
1692609551.72262,../../Data/AerialImages/Polatli/frame_1267.tif,417276,4408821,1243,58
1692609552.85018,../../Data/AerialImages/Polatli/frame_1268.tif,417299,4408842,1243,64
1692609553.84061,../../Data/AerialImages/Polatli/frame_1269.tif,417319,4408858,1243,68
1692609555.03355,../../Data/AerialImages/Polatli/frame_1270.tif,417343,4408877,1243,72
1692609556.15721,../../Data/AerialImages/Polatli/frame_1271.tif,417367,4408894,1242,73
1692609556.90478,../../Data/AerialImages/Polatli/frame_1272.tif,417383,4408904,1243,72
1692609558.4076,../../Data/AerialImages/Polatli/frame_1273.tif,417414,4408923,1243,76
1692609559.59816,../../Data/AerialImages/Polatli/frame_1274.tif,417439,4408937,1242,77
1692609560.76808,../../Data/AerialImages/Polatli/frame_1275.tif,417466,4408951,1241,76
1692609561.90915,../../Data/AerialImages/Polatli/frame_1276.tif,417492,4408964,1241,79
1692609563.23536,../../Data/AerialImages/Polatli/frame_1277.tif,417521,4408979,1242,79
1692609564.31772,../../Data/AerialImages/Polatli/frame_1278.tif,417546,4408991,1242,82
1692609565.54059,../../Data/AerialImages/Polatli/frame_1279.tif,417572,4409004,1242,84
1692609566.61273,../../Data/AerialImages/Polatli/frame_1280.tif,417596,4409015,1242,83
1692609567.5412,../../Data/AerialImages/Polatli/frame_1281.tif,417618,4409025,1242,81
1692609568.73313,../../Data/AerialImages/Polatli/frame_1282.tif,417645,4409037,1241,80
1692609569.86538,../../Data/AerialImages/Polatli/frame_1283.tif,417670,4409049,1241,82
1692609570.65786,../../Data/AerialImages/Polatli/frame_1284.tif,417688,4409058,1241,82
1692609572.29429,../../Data/AerialImages/Polatli/frame_1285.tif,417725,4409074,1241,80
1692609573.33925,../../Data/AerialImages/Polatli/frame_1286.tif,417748,4409085,1241,77
1692609574.60328,../../Data/AerialImages/Polatli/frame_1287.tif,417776,4409098,1241,78
1692609575.60399,../../Data/AerialImages/Polatli/frame_1288.tif,417798,4409109,1241,80
1692609576.79542,../../Data/AerialImages/Polatli/frame_1289.tif,417823,4409121,1241,80
1692609577.92683,../../Data/AerialImages/Polatli/frame_1290.tif,417847,4409132,1241,83
1692609579.0723,../../Data/AerialImages/Polatli/frame_1291.tif,417870,4409143,1241,84
1692609580.20305,../../Data/AerialImages/Polatli/frame_1292.tif,417894,4409154,1242,81
1692609581.43638,../../Data/AerialImages/Polatli/frame_1293.tif,417919,4409165,1242,81
1692609582.4649,../../Data/AerialImages/Polatli/frame_1294.tif,417941,4409176,1242,83
1692609583.61545,../../Data/AerialImages/Polatli/frame_1295.tif,417965,4409187,1241,81
1692609584.41452,../../Data/AerialImages/Polatli/frame_1296.tif,417981,4409194,1242,81
1692609585.9137,../../Data/AerialImages/Polatli/frame_1297.tif,418013,4409209,1242,79
1692609587.21326,../../Data/AerialImages/Polatli/frame_1298.tif,418039,4409222,1242,81
1692609588.22782,../../Data/AerialImages/Polatli/frame_1299.tif,418060,4409231,1242,83
1692609589.36794,../../Data/AerialImages/Polatli/frame_1300.tif,418084,4409242,1242,83
1692609590.51213,../../Data/AerialImages/Polatli/frame_1301.tif,418108,4409253,1242,82
1692609591.6612,../../Data/AerialImages/Polatli/frame_1302.tif,418133,4409263,1242,83
1692609592.77847,../../Data/AerialImages/Polatli/frame_1303.tif,418156,4409274,1242,84
1692609594.08152,../../Data/AerialImages/Polatli/frame_1304.tif,418184,4409286,1242,83
1692609595.22435,../../Data/AerialImages/Polatli/frame_1305.tif,418208,4409296,1243,81
1692609596.25121,../../Data/AerialImages/Polatli/frame_1306.tif,418230,4409307,1243,80
1692609597.36748,../../Data/AerialImages/Polatli/frame_1307.tif,418254,4409318,1243,80
1692609598.17168,../../Data/AerialImages/Polatli/frame_1308.tif,418271,4409326,1242,81
1692609599.64996,../../Data/AerialImages/Polatli/frame_1309.tif,418303,4409341,1242,81
1692609600.82672,../../Data/AerialImages/Polatli/frame_1310.tif,418329,4409353,1243,80
1692609601.97993,../../Data/AerialImages/Polatli/frame_1311.tif,418354,4409365,1243,80
1692609603.12535,../../Data/AerialImages/Polatli/frame_1312.tif,418378,4409377,1243,81
1692609604.27398,../../Data/AerialImages/Polatli/frame_1313.tif,418403,4409388,1243,81
1692609605.52013,../../Data/AerialImages/Polatli/frame_1314.tif,418430,4409399,1243,83
1692609606.62671,../../Data/AerialImages/Polatli/frame_1315.tif,418454,4409409,1243,84
1692609607.81615,../../Data/AerialImages/Polatli/frame_1316.tif,418479,4409419,1243,84
1692609608.85835,../../Data/AerialImages/Polatli/frame_1317.tif,418502,4409428,1243,85
1692609609.9759,../../Data/AerialImages/Polatli/frame_1318.tif,418525,4409436,1243,87
1692609611.22646,../../Data/AerialImages/Polatli/frame_1319.tif,418552,4409446,1243,88
1692609611.98839,../../Data/AerialImages/Polatli/frame_1320.tif,418569,4409451,1242,88
1692609613.39668,../../Data/AerialImages/Polatli/frame_1321.tif,418600,4409461,1242,87
1692609614.55506,../../Data/AerialImages/Polatli/frame_1322.tif,418625,4409469,1242,88
1692609615.82269,../../Data/AerialImages/Polatli/frame_1323.tif,418653,4409478,1242,89
1692609616.97741,../../Data/AerialImages/Polatli/frame_1324.tif,418678,4409486,1242,89
1692609618.04685,../../Data/AerialImages/Polatli/frame_1325.tif,418702,4409493,1242,87
1692609619.26196,../../Data/AerialImages/Polatli/frame_1326.tif,418728,4409501,1242,88
1692609620.31907,../../Data/AerialImages/Polatli/frame_1327.tif,418751,4409507,1243,90
1692609621.55885,../../Data/AerialImages/Polatli/frame_1328.tif,418778,4409515,1242,90
1692609622.58707,../../Data/AerialImages/Polatli/frame_1329.tif,418800,4409522,1242,89
1692609623.8575,../../Data/AerialImages/Polatli/frame_1330.tif,418827,4409530,1242,88
1692609624.88494,../../Data/AerialImages/Polatli/frame_1331.tif,418849,4409537,1242,90
1692609625.66888,../../Data/AerialImages/Polatli/frame_1332.tif,418865,4409542,1242,89
1692609627.22498,../../Data/AerialImages/Polatli/frame_1333.tif,418898,4409552,1242,88
1692609628.34679,../../Data/AerialImages/Polatli/frame_1334.tif,418922,4409559,1242,90
1692609629.45105,../../Data/AerialImages/Polatli/frame_1335.tif,418946,4409566,1242,91
1692609630.62207,../../Data/AerialImages/Polatli/frame_1336.tif,418972,4409574,1242,90
1692609631.75576,../../Data/AerialImages/Polatli/frame_1337.tif,418997,4409581,1242,90
1692609632.8961,../../Data/AerialImages/Polatli/frame_1338.tif,419022,4409588,1242,88
1692609634.15467,../../Data/AerialImages/Polatli/frame_1339.tif,419049,4409595,1241,87
1692609635.17635,../../Data/AerialImages/Polatli/frame_1340.tif,419072,4409601,1242,87
1692609636.64883,../../Data/AerialImages/Polatli/frame_1341.tif,419105,4409610,1243,84
1692609637.79955,../../Data/AerialImages/Polatli/frame_1342.tif,419129,4409618,1244,87
1692609638.87598,../../Data/AerialImages/Polatli/frame_1343.tif,419152,4409625,1244,84
1692609639.419,../../Data/AerialImages/Polatli/frame_1344.tif,419163,4409628,1244,82
1692609640.94061,../../Data/AerialImages/Polatli/frame_1345.tif,419196,4409638,1243,87
1692609642.26383,../../Data/AerialImages/Polatli/frame_1346.tif,419225,4409647,1243,88
1692609643.36519,../../Data/AerialImages/Polatli/frame_1347.tif,419248,4409654,1243,87
1692609644.76193,../../Data/AerialImages/Polatli/frame_1348.tif,419278,4409663,1243,89
1692609645.8154,../../Data/AerialImages/Polatli/frame_1349.tif,419301,4409670,1242,91
1692609646.91335,../../Data/AerialImages/Polatli/frame_1350.tif,419324,4409676,1243,85
1692609648.03809,../../Data/AerialImages/Polatli/frame_1351.tif,419348,4409683,1243,84
1692609649.18515,../../Data/AerialImages/Polatli/frame_1352.tif,419371,4409690,1243,91
1692609650.13691,../../Data/AerialImages/Polatli/frame_1353.tif,419390,4409696,1242,92
1692609651.3555,../../Data/AerialImages/Polatli/frame_1354.tif,419416,4409703,1242,89
1692609652.59034,../../Data/AerialImages/Polatli/frame_1355.tif,419441,4409710,1242,91
1692609653.18103,../../Data/AerialImages/Polatli/frame_1356.tif,419454,4409713,1242,91
1692609654.7247,../../Data/AerialImages/Polatli/frame_1357.tif,419487,4409722,1241,90
1692609656.01463,../../Data/AerialImages/Polatli/frame_1358.tif,419514,4409730,1242,90
1692609656.95903,../../Data/AerialImages/Polatli/frame_1359.tif,419534,4409735,1242,89
1692609658.58686,../../Data/AerialImages/Polatli/frame_1360.tif,419569,4409746,1241,90
1692609659.76876,../../Data/AerialImages/Polatli/frame_1361.tif,419594,4409753,1242,90
1692609660.93281,../../Data/AerialImages/Polatli/frame_1362.tif,419619,4409760,1242,90
1692609661.77687,../../Data/AerialImages/Polatli/frame_1363.tif,419636,4409766,1243,89
1692609662.75028,../../Data/AerialImages/Polatli/frame_1364.tif,419657,4409772,1243,91
1692609663.87802,../../Data/AerialImages/Polatli/frame_1365.tif,419681,4409779,1243,88
1692609665.09653,../../Data/AerialImages/Polatli/frame_1366.tif,419707,4409787,1243,88
1692609666.15443,../../Data/AerialImages/Polatli/frame_1367.tif,419730,4409794,1243,87
1692609666.94769,../../Data/AerialImages/Polatli/frame_1368.tif,419747,4409799,1243,87
1692609668.44148,../../Data/AerialImages/Polatli/frame_1369.tif,419779,4409806,1242,89
1692609669.63377,../../Data/AerialImages/Polatli/frame_1370.tif,419806,4409811,1242,97
1692609670.84805,../../Data/AerialImages/Polatli/frame_1371.tif,419832,4409813,1243,101
1692609671.93972,../../Data/AerialImages/Polatli/frame_1372.tif,419855,4409813,1244,107
1692609673.52878,../../Data/AerialImages/Polatli/frame_1373.tif,419887,4409811,1244,114
1692609674.56903,../../Data/AerialImages/Polatli/frame_1374.tif,419907,4409809,1244,116
1692609675.55525,../../Data/AerialImages/Polatli/frame_1375.tif,419925,4409805,1244,119
1692609676.55562,../../Data/AerialImages/Polatli/frame_1376.tif,419943,4409800,1244,121
1692609677.75777,../../Data/AerialImages/Polatli/frame_1377.tif,419964,4409794,1244,122
1692609678.73275,../../Data/AerialImages/Polatli/frame_1378.tif,419981,4409788,1244,124
1692609679.89221,../../Data/AerialImages/Polatli/frame_1379.tif,420000,4409781,1244,125
1692609680.72653,../../Data/AerialImages/Polatli/frame_1380.tif,420013,4409775,1244,127
1692609682.29367,../../Data/AerialImages/Polatli/frame_1381.tif,420038,4409763,1243,129
1692609683.30798,../../Data/AerialImages/Polatli/frame_1382.tif,420053,4409755,1244,130
1692609684.45421,../../Data/AerialImages/Polatli/frame_1383.tif,420071,4409746,1244,129
1692609685.59882,../../Data/AerialImages/Polatli/frame_1384.tif,420088,4409736,1244,132
1692609686.77612,../../Data/AerialImages/Polatli/frame_1385.tif,420106,4409726,1244,133
1692609687.93019,../../Data/AerialImages/Polatli/frame_1386.tif,420123,4409715,1243,132
1692609689.14296,../../Data/AerialImages/Polatli/frame_1387.tif,420141,4409704,1243,132
1692609690.20901,../../Data/AerialImages/Polatli/frame_1388.tif,420156,4409694,1243,134
